2023-02-07 16:29:46,678 Test: [0/100]	Model Time 0.504 (0.504)	Loss Time 0.000 (0.000)	Loss 0.0465 (0.0465)	Prec@1 94.000 (94.000)	Prec@5 99.000 (99.000)	
2023-02-07 16:29:46,682 Test: [1/100]	Model Time 0.003 (0.254)	Loss Time 0.000 (0.000)	Loss 0.0603 (0.0534)	Prec@1 93.000 (93.500)	Prec@5 99.000 (99.000)	
2023-02-07 16:29:46,688 Test: [2/100]	Model Time 0.003 (0.170)	Loss Time 0.000 (0.000)	Loss 0.0398 (0.0489)	Prec@1 95.000 (94.000)	Prec@5 98.000 (98.667)	
2023-02-07 16:29:46,692 Test: [3/100]	Model Time 0.003 (0.128)	Loss Time 0.000 (0.000)	Loss 0.0728 (0.0549)	Prec@1 88.000 (92.500)	Prec@5 98.000 (98.500)	
2023-02-07 16:29:46,700 Test: [4/100]	Model Time 0.003 (0.103)	Loss Time 0.000 (0.000)	Loss 0.0515 (0.0542)	Prec@1 93.000 (92.600)	Prec@5 98.000 (98.400)	
2023-02-07 16:29:46,704 Test: [5/100]	Model Time 0.003 (0.086)	Loss Time 0.000 (0.000)	Loss 0.0353 (0.0510)	Prec@1 94.000 (92.833)	Prec@5 100.000 (98.667)	
2023-02-07 16:29:46,708 Test: [6/100]	Model Time 0.003 (0.075)	Loss Time 0.000 (0.000)	Loss 0.0528 (0.0513)	Prec@1 93.000 (92.857)	Prec@5 100.000 (98.857)	
2023-02-07 16:29:46,712 Test: [7/100]	Model Time 0.003 (0.066)	Loss Time 0.000 (0.000)	Loss 0.0400 (0.0499)	Prec@1 95.000 (93.125)	Prec@5 100.000 (99.000)	
2023-02-07 16:29:46,717 Test: [8/100]	Model Time 0.003 (0.059)	Loss Time 0.000 (0.000)	Loss 0.0407 (0.0489)	Prec@1 96.000 (93.444)	Prec@5 100.000 (99.111)	
2023-02-07 16:29:46,986 Test: [9/100]	Model Time 0.004 (0.053)	Loss Time 0.000 (0.000)	Loss 0.0531 (0.0493)	Prec@1 92.000 (93.300)	Prec@5 100.000 (99.200)	
2023-02-07 16:29:46,992 Test: [10/100]	Model Time 0.004 (0.049)	Loss Time 0.000 (0.000)	Loss 0.0416 (0.0486)	Prec@1 97.000 (93.636)	Prec@5 99.000 (99.182)	
2023-02-07 16:29:47,004 Test: [11/100]	Model Time 0.003 (0.045)	Loss Time 0.000 (0.000)	Loss 0.0389 (0.0478)	Prec@1 96.000 (93.833)	Prec@5 100.000 (99.250)	
2023-02-07 16:29:47,010 Test: [12/100]	Model Time 0.003 (0.042)	Loss Time 0.000 (0.000)	Loss 0.0461 (0.0476)	Prec@1 94.000 (93.846)	Prec@5 100.000 (99.308)	
2023-02-07 16:29:47,296 Test: [13/100]	Model Time 0.004 (0.039)	Loss Time 0.000 (0.000)	Loss 0.0426 (0.0473)	Prec@1 95.000 (93.929)	Prec@5 99.000 (99.286)	
2023-02-07 16:29:47,301 Test: [14/100]	Model Time 0.003 (0.037)	Loss Time 0.000 (0.000)	Loss 0.0335 (0.0464)	Prec@1 99.000 (94.267)	Prec@5 100.000 (99.333)	
2023-02-07 16:29:47,320 Test: [15/100]	Model Time 0.004 (0.035)	Loss Time 0.000 (0.000)	Loss 0.0447 (0.0463)	Prec@1 91.000 (94.062)	Prec@5 99.000 (99.312)	
2023-02-07 16:29:47,325 Test: [16/100]	Model Time 0.003 (0.033)	Loss Time 0.000 (0.000)	Loss 0.0443 (0.0461)	Prec@1 97.000 (94.235)	Prec@5 99.000 (99.294)	
2023-02-07 16:29:47,582 Test: [17/100]	Model Time 0.004 (0.031)	Loss Time 0.000 (0.000)	Loss 0.0297 (0.0452)	Prec@1 95.000 (94.278)	Prec@5 100.000 (99.333)	
2023-02-07 16:29:47,588 Test: [18/100]	Model Time 0.003 (0.030)	Loss Time 0.000 (0.000)	Loss 0.0438 (0.0452)	Prec@1 96.000 (94.368)	Prec@5 99.000 (99.316)	
2023-02-07 16:29:47,623 Test: [19/100]	Model Time 0.003 (0.028)	Loss Time 0.000 (0.000)	Loss 0.0430 (0.0450)	Prec@1 95.000 (94.400)	Prec@5 100.000 (99.350)	
2023-02-07 16:29:47,627 Test: [20/100]	Model Time 0.003 (0.027)	Loss Time 0.000 (0.000)	Loss 0.0617 (0.0458)	Prec@1 93.000 (94.333)	Prec@5 97.000 (99.238)	
2023-02-07 16:29:47,894 Test: [21/100]	Model Time 0.004 (0.026)	Loss Time 0.000 (0.000)	Loss 0.1465 (0.0504)	Prec@1 79.000 (93.636)	Prec@5 98.000 (99.182)	
2023-02-07 16:29:47,900 Test: [22/100]	Model Time 0.004 (0.025)	Loss Time 0.000 (0.000)	Loss 0.1529 (0.0549)	Prec@1 75.000 (92.826)	Prec@5 100.000 (99.217)	
2023-02-07 16:29:47,925 Test: [23/100]	Model Time 0.003 (0.024)	Loss Time 0.000 (0.000)	Loss 0.1602 (0.0593)	Prec@1 76.000 (92.125)	Prec@5 96.000 (99.083)	
2023-02-07 16:29:47,929 Test: [24/100]	Model Time 0.003 (0.023)	Loss Time 0.000 (0.000)	Loss 0.1394 (0.0625)	Prec@1 77.000 (91.520)	Prec@5 98.000 (99.040)	
2023-02-07 16:29:48,183 Test: [25/100]	Model Time 0.004 (0.023)	Loss Time 0.000 (0.000)	Loss 0.1834 (0.0671)	Prec@1 68.000 (90.615)	Prec@5 95.000 (98.885)	
2023-02-07 16:29:48,188 Test: [26/100]	Model Time 0.004 (0.022)	Loss Time 0.000 (0.000)	Loss 0.1395 (0.0698)	Prec@1 78.000 (90.148)	Prec@5 97.000 (98.815)	
2023-02-07 16:29:48,207 Test: [27/100]	Model Time 0.003 (0.021)	Loss Time 0.000 (0.000)	Loss 0.1605 (0.0730)	Prec@1 73.000 (89.536)	Prec@5 99.000 (98.821)	
2023-02-07 16:29:48,213 Test: [28/100]	Model Time 0.003 (0.021)	Loss Time 0.000 (0.000)	Loss 0.1652 (0.0762)	Prec@1 72.000 (88.931)	Prec@5 97.000 (98.759)	
2023-02-07 16:29:48,467 Test: [29/100]	Model Time 0.004 (0.020)	Loss Time 0.000 (0.000)	Loss 0.2079 (0.0806)	Prec@1 69.000 (88.267)	Prec@5 96.000 (98.667)	
2023-02-07 16:29:48,482 Test: [30/100]	Model Time 0.003 (0.019)	Loss Time 0.000 (0.000)	Loss 0.1892 (0.0841)	Prec@1 71.000 (87.710)	Prec@5 94.000 (98.516)	
2023-02-07 16:29:48,497 Test: [31/100]	Model Time 0.003 (0.019)	Loss Time 0.000 (0.000)	Loss 0.0942 (0.0844)	Prec@1 88.000 (87.719)	Prec@5 98.000 (98.500)	
2023-02-07 16:29:48,507 Test: [32/100]	Model Time 0.003 (0.018)	Loss Time 0.000 (0.000)	Loss 0.0976 (0.0848)	Prec@1 85.000 (87.636)	Prec@5 99.000 (98.515)	
2023-02-07 16:29:48,788 Test: [33/100]	Model Time 0.004 (0.018)	Loss Time 0.000 (0.000)	Loss 0.1149 (0.0857)	Prec@1 83.000 (87.500)	Prec@5 97.000 (98.471)	
2023-02-07 16:29:48,802 Test: [34/100]	Model Time 0.003 (0.018)	Loss Time 0.000 (0.000)	Loss 0.1017 (0.0862)	Prec@1 86.000 (87.457)	Prec@5 98.000 (98.457)	
2023-02-07 16:29:48,814 Test: [35/100]	Model Time 0.003 (0.017)	Loss Time 0.000 (0.000)	Loss 0.1104 (0.0868)	Prec@1 83.000 (87.333)	Prec@5 99.000 (98.472)	
2023-02-07 16:29:48,820 Test: [36/100]	Model Time 0.003 (0.017)	Loss Time 0.000 (0.000)	Loss 0.1017 (0.0872)	Prec@1 83.000 (87.216)	Prec@5 99.000 (98.486)	
2023-02-07 16:29:49,065 Test: [37/100]	Model Time 0.004 (0.017)	Loss Time 0.000 (0.000)	Loss 0.0855 (0.0872)	Prec@1 88.000 (87.237)	Prec@5 99.000 (98.500)	
2023-02-07 16:29:49,088 Test: [38/100]	Model Time 0.004 (0.016)	Loss Time 0.000 (0.000)	Loss 0.0961 (0.0874)	Prec@1 86.000 (87.205)	Prec@5 100.000 (98.538)	
2023-02-07 16:29:49,103 Test: [39/100]	Model Time 0.004 (0.016)	Loss Time 0.000 (0.000)	Loss 0.1198 (0.0882)	Prec@1 79.000 (87.000)	Prec@5 95.000 (98.450)	
2023-02-07 16:29:49,108 Test: [40/100]	Model Time 0.004 (0.016)	Loss Time 0.000 (0.000)	Loss 0.1134 (0.0888)	Prec@1 85.000 (86.951)	Prec@5 98.000 (98.439)	
2023-02-07 16:29:49,360 Test: [41/100]	Model Time 0.003 (0.015)	Loss Time 0.000 (0.000)	Loss 0.1419 (0.0901)	Prec@1 72.000 (86.595)	Prec@5 98.000 (98.429)	
2023-02-07 16:29:49,377 Test: [42/100]	Model Time 0.003 (0.015)	Loss Time 0.000 (0.000)	Loss 0.2410 (0.0936)	Prec@1 49.000 (85.721)	Prec@5 97.000 (98.395)	
2023-02-07 16:29:49,392 Test: [43/100]	Model Time 0.004 (0.015)	Loss Time 0.000 (0.000)	Loss 0.2223 (0.0965)	Prec@1 61.000 (85.159)	Prec@5 99.000 (98.409)	
2023-02-07 16:29:49,397 Test: [44/100]	Model Time 0.004 (0.014)	Loss Time 0.000 (0.000)	Loss 0.2360 (0.0996)	Prec@1 48.000 (84.333)	Prec@5 98.000 (98.400)	
2023-02-07 16:29:49,678 Test: [45/100]	Model Time 0.004 (0.014)	Loss Time 0.000 (0.000)	Loss 0.2189 (0.1022)	Prec@1 58.000 (83.761)	Prec@5 98.000 (98.391)	
2023-02-07 16:29:49,696 Test: [46/100]	Model Time 0.004 (0.014)	Loss Time 0.000 (0.000)	Loss 0.2533 (0.1054)	Prec@1 48.000 (83.000)	Prec@5 96.000 (98.340)	
2023-02-07 16:29:49,705 Test: [47/100]	Model Time 0.004 (0.014)	Loss Time 0.000 (0.000)	Loss 0.2105 (0.1076)	Prec@1 59.000 (82.500)	Prec@5 99.000 (98.354)	
2023-02-07 16:29:49,710 Test: [48/100]	Model Time 0.004 (0.014)	Loss Time 0.000 (0.000)	Loss 0.2187 (0.1099)	Prec@1 57.000 (81.980)	Prec@5 98.000 (98.347)	
2023-02-07 16:29:50,003 Test: [49/100]	Model Time 0.005 (0.013)	Loss Time 0.000 (0.000)	Loss 0.2212 (0.1121)	Prec@1 55.000 (81.440)	Prec@5 99.000 (98.360)	
2023-02-07 16:29:50,030 Test: [50/100]	Model Time 0.003 (0.013)	Loss Time 0.000 (0.000)	Loss 0.2237 (0.1143)	Prec@1 53.000 (80.882)	Prec@5 99.000 (98.373)	
2023-02-07 16:29:50,036 Test: [51/100]	Model Time 0.003 (0.013)	Loss Time 0.000 (0.000)	Loss 0.2424 (0.1168)	Prec@1 51.000 (80.308)	Prec@5 97.000 (98.346)	
2023-02-07 16:29:50,040 Test: [52/100]	Model Time 0.003 (0.013)	Loss Time 0.000 (0.000)	Loss 0.2644 (0.1196)	Prec@1 52.000 (79.774)	Prec@5 93.000 (98.245)	
2023-02-07 16:29:50,329 Test: [53/100]	Model Time 0.004 (0.013)	Loss Time 0.000 (0.000)	Loss 0.2371 (0.1217)	Prec@1 61.000 (79.426)	Prec@5 94.000 (98.167)	
2023-02-07 16:29:50,367 Test: [54/100]	Model Time 0.005 (0.013)	Loss Time 0.000 (0.000)	Loss 0.3014 (0.1250)	Prec@1 47.000 (78.836)	Prec@5 91.000 (98.036)	
2023-02-07 16:29:50,374 Test: [55/100]	Model Time 0.004 (0.012)	Loss Time 0.000 (0.000)	Loss 0.2448 (0.1271)	Prec@1 63.000 (78.554)	Prec@5 96.000 (98.000)	
2023-02-07 16:29:50,379 Test: [56/100]	Model Time 0.004 (0.012)	Loss Time 0.000 (0.000)	Loss 0.2485 (0.1293)	Prec@1 56.000 (78.158)	Prec@5 95.000 (97.947)	
2023-02-07 16:29:50,641 Test: [57/100]	Model Time 0.004 (0.012)	Loss Time 0.000 (0.000)	Loss 0.2586 (0.1315)	Prec@1 57.000 (77.793)	Prec@5 93.000 (97.862)	
2023-02-07 16:29:50,677 Test: [58/100]	Model Time 0.005 (0.012)	Loss Time 0.000 (0.000)	Loss 0.2664 (0.1338)	Prec@1 54.000 (77.390)	Prec@5 93.000 (97.780)	
2023-02-07 16:29:50,684 Test: [59/100]	Model Time 0.004 (0.012)	Loss Time 0.000 (0.000)	Loss 0.2365 (0.1355)	Prec@1 58.000 (77.067)	Prec@5 95.000 (97.733)	
2023-02-07 16:29:50,690 Test: [60/100]	Model Time 0.004 (0.012)	Loss Time 0.000 (0.000)	Loss 0.1149 (0.1352)	Prec@1 82.000 (77.148)	Prec@5 97.000 (97.721)	
2023-02-07 16:29:50,943 Test: [61/100]	Model Time 0.005 (0.012)	Loss Time 0.000 (0.000)	Loss 0.0696 (0.1341)	Prec@1 90.000 (77.355)	Prec@5 99.000 (97.742)	
2023-02-07 16:29:50,994 Test: [62/100]	Model Time 0.003 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0529 (0.1328)	Prec@1 93.000 (77.603)	Prec@5 99.000 (97.762)	
2023-02-07 16:29:50,998 Test: [63/100]	Model Time 0.003 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0522 (0.1316)	Prec@1 92.000 (77.828)	Prec@5 100.000 (97.797)	
2023-02-07 16:29:51,003 Test: [64/100]	Model Time 0.003 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0754 (0.1307)	Prec@1 88.000 (77.985)	Prec@5 99.000 (97.815)	
2023-02-07 16:29:51,265 Test: [65/100]	Model Time 0.004 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0675 (0.1297)	Prec@1 90.000 (78.167)	Prec@5 98.000 (97.818)	
2023-02-07 16:29:51,300 Test: [66/100]	Model Time 0.004 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0828 (0.1290)	Prec@1 88.000 (78.313)	Prec@5 99.000 (97.836)	
2023-02-07 16:29:51,305 Test: [67/100]	Model Time 0.003 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0801 (0.1283)	Prec@1 90.000 (78.485)	Prec@5 98.000 (97.838)	
2023-02-07 16:29:51,310 Test: [68/100]	Model Time 0.003 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0938 (0.1278)	Prec@1 90.000 (78.652)	Prec@5 96.000 (97.812)	
2023-02-07 16:29:51,559 Test: [69/100]	Model Time 0.003 (0.011)	Loss Time 0.000 (0.000)	Loss 0.0734 (0.1270)	Prec@1 91.000 (78.829)	Prec@5 100.000 (97.843)	
2023-02-07 16:29:51,593 Test: [70/100]	Model Time 0.004 (0.011)	Loss Time 0.000 (0.000)	Loss 0.1339 (0.1271)	Prec@1 81.000 (78.859)	Prec@5 97.000 (97.831)	
2023-02-07 16:29:51,598 Test: [71/100]	Model Time 0.004 (0.010)	Loss Time 0.000 (0.000)	Loss 0.1099 (0.1269)	Prec@1 87.000 (78.972)	Prec@5 100.000 (97.861)	
2023-02-07 16:29:51,603 Test: [72/100]	Model Time 0.003 (0.010)	Loss Time 0.000 (0.000)	Loss 0.1340 (0.1270)	Prec@1 82.000 (79.014)	Prec@5 98.000 (97.863)	
2023-02-07 16:29:51,854 Test: [73/100]	Model Time 0.004 (0.010)	Loss Time 0.000 (0.000)	Loss 0.1084 (0.1267)	Prec@1 88.000 (79.135)	Prec@5 95.000 (97.824)	
